player_id,player_name,mkc_id,country_code,fc,is_host_banned,is_chat_restricted,mmr,base_mmr,peak_mmr,rank_id,times_strike_limit_reached,twitch_link,mogi_media_message_id
801497485507428353,hal,20712,JP,,0,0,2183,2183,,794263467581374524,0,,,
801515386758496307,chellia,22818,FR,,0,0,2098,2098,,794263467581374524,0,,,
802104726207725608,alphaalphaalph,56176,DE,,0,0,1825,2250,2179,794263467581374524,0,,,
802574711308681218,SuperDude5,56829,US,,0,0,959,1000,959,970028275789365368,0,,,
802974877942022215,resh,589,FR,,0,0,3250,3250,,794262959084797984,0,,,
803140213823635498,amamimu,21738,JP,,0,0,2151,2151,,794263467581374524,0,,,
803419390975803442,pio,24673,MX,,0,0,966,966,,970028275789365368,0,,,
803567821841891400,haruki0331,50750,JP,,0,0,737,1000,885,970028275789365368,0,,,
804610084654284831,Peeler,44680,JP,,0,0,,,,846497627508047872,0,,,
804990164060864512,tasu,29823,JP,,0,0,,,,846497627508047872,0,,,
805455960046174219,Ficey_Phoenix,51520,GB,,0,0,,,,846497627508047872,0,,,
807111891566329907,TAKT,16200,JP,,0,0,1904,1904,,794263467581374524,0,,,
807490789320032306,Tooter,22368,US,,0,0,723,1000,907,970028275789365368,0,,,
807551768585437204,lunar,41948,GB,,0,0,,,,846497627508047872,0,,,
807602307369271306,Shi-Gu,13451,DE,,0,0,1529,2881,3083,794263467581374524,0,,,
808037271692509224,CAP-ahaha,45988,US,,0,0,,,,846497627508047872,0,,,
808221486074298378,Degguma,36170,US,,0,0,907,907,,970028275789365368,0,,,
808463829154529350,ignition,50052,US,,0,0,,,,846497627508047872,0,,,
808654976309395466,SNeaZy,17309,DE,,0,0,1514,1730,1827,794263467581374524,0,,,
808955642068467772,waruwobu,16476,JP,,0,0,,,,846497627508047872,0,,,
809720452137353296,Farton-the-11th,6412,US,,0,0,,,,846497627508047872,0,,,
809877526335193140,Bl4zing_Fire73,53204,US,,0,0,,,,846497627508047872,0,,,
812171121607704616,Yanagi,21692,JP,,0,0,3868,3868,,794262959084797984,0,,,
812540506252509214,astro,7790,US,,0,0,3636,3144,3861,794262959084797984,0,,,
812540806748569600,NanA,28943,JP,,0,0,,,,846497627508047872,0,,,
812587816034500648,Clonador_15,21799,ES,,0,0,,,,846497627508047872,0,,,
813785411431825409,yukia,22116,JP,,0,0,1801,1801,,794263467581374524,0,,,
814011633214947340,penginshachou,44524,JP,,0,0,,,,846497627508047872,0,,,
814958818508406854,Itscrips5,32524,US,,0,0,677,1917,1945,970028275789365368,0,,,
815038414297628682,helium,22355,JP,,0,0,2359,2359,,794263467581374524,0,,,
815308877524238407,Heri42,22794,US,,0,0,2213,2213,,794263467581374524,0,,,
815445986511814686,Jack92,49535,GB,,0,0,,,,846497627508047872,0,,,
817352470904438794,SFOS,53912,AU,,0,0,865,1000,967,970028275789365368,0,,,
817636853356167200,puchiya,37860,JP,,0,0,,,,846497627508047872,0,,,
817878271844679690,indyan,57111,US,,0,0,,,,846497627508047872,0,,,
817923448558583828,kurotan,37996,JP,,0,0,2301,2250,2301,794263467581374524,0,,,
818215371784978463,ToastyReyz,56081,US,,0,0,,,,846497627508047872,0,,,
818867123891601458,Snappy,46492,DE,,0,0,941,1000,941,970028275789365368,0,,,
819363829921611816,Chewie,16652,US,,0,0,2095,2095,,794263467581374524,0,,,
819553149764632659,Banane,45747,DE,,0,0,895,1000,895,970028275789365368,0,,,
819555977938206760,BrawlLeon,25110,DE,,0,0,1711,1969,1866,794263467581374524,0,,,
819614292306559016,liamzin,19365,FR,,0,0,2184,2184,,794263467581374524,0,,,
820124938328342548,The-Well,47795,US,,0,0,,,,846497627508047872,0,,,
820333784057643088,Meta,20426,SK,,0,0,,,,846497627508047872,0,,,
820553023231098890,atatata,18911,JP,,0,0,3760,3395,3760,794262959084797984,0,,,
820558144488472616,banana,38846,JP,,0,0,2194,2250,2194,794263467581374524,0,,,
820623439123447883,T4KU1,30670,JP,,0,0,2184,2250,2184,794263467581374524,0,,,
820966398880514080,Impo,199,FR,,0,0,2200,2250,2484,794263467581374524,0,,,
821220574252105749,mercirou,18213,JP,,0,0,3657,3657,,794262959084797984,0,,,
822133918144790558,Xyz123,3821,JP,,0,0,,,,846497627508047872,0,,,
822423234896068629,Maze-BMaze-Bbou,40062,FR,,0,0,,,,846497627508047872,0,,,
823613431377559662,Milla,1665,US,,0,0,1626,3379,3411,794263467581374524,0,,,
824019559589740585,Theox,49402,FR,,0,0,,,,846497627508047872,0,,,
826616354698035290,Reddog31415,54628,US,,0,0,891,1000,974,970028275789365368,0,,,
826707138972745728,rikkusu,22012,JP,,0,0,2181,2250,2229,794263467581374524,0,,,
826965245804937217,Kaze,26259,JP,,0,0,,,,846497627508047872,0,,,
826978746274676787,☢-Fusion_-☢,47294,US,,0,0,2121,2250,2473,794263467581374524,0,,,
827873280500957214,EmrEmr,44114,FR,,0,0,,,,846497627508047872,0,,,
828872371204915239,LittleBlackStar,9313,FR,,0,0,3444,3517,3581,794262959084797984,0,,,
829218617080938507,Zei,24851,CR,,0,0,2263,2250,2263,794263467581374524,0,,,
829268735595773953,the-Killer,22548,DE,,0,0,1955,2250,2152,794263467581374524,0,,,
830090471669760010,pqpq,21525,JP,,0,0,,,,846497627508047872,0,,,
830712748312756234,seafood,25087,HK,,0,0,,,,846497627508047872,0,,,
831864763222720522,TR8,28739,JP,,0,0,,,,846497627508047872,0,,,
831924651612700675,Ars,23356,JP,,0,0,2160,2160,,794263467581374524,0,,,
833786253894746212,TherealNugget,38585,AT,,0,0,904,1000,904,970028275789365368,0,,,
834789642947526676,tasugawa,27354,JP,,0,0,997,1000,997,970028275789365368,0,,,
835842987639439400,yui_poke,20399,JP,,0,0,,,,846497627508047872,0,,,
836888186034192435,satovu,43955,JP,,0,0,,,,846497627508047872,0,,,
838432745084289065,rokku,24253,JP,,0,0,,,,846497627508047872,0,,,
838435214644215860,Valnuss,26333,DE,,0,0,1635,1000,1635,794263467581374524,0,,,
839510780034285590,Hueki,52443,DE,,0,0,,,,846497627508047872,0,,,
840339721616097320,hamutaro6,21776,JP,,0,0,2258,2258,,794263467581374524,0,,,
841229387118542859,himajin,28717,JP,,0,0,,,,846497627508047872,0,,,
842156007253082154,Olivier,42867,CA,,0,0,2004,2250,2193,794263467581374524,0,,,
842403545709150268,Stan,30863,DE,,0,0,,,,846497627508047872,0,,,
842863816936259605,LeOn,750,DE,,0,0,5311,5311,,794262925098745858,0,,,
843219178286612481,EliasEnniss,57113,US,,0,0,,,,846497627508047872,0,,,
845598068182876160,56kya10,49544,JP,,0,0,,,,846497627508047872,0,,,
846062538294427678,leroideschocola,45280,BE,,0,0,,,,846497627508047872,0,,,
846536363163123722,Yliess38,42719,FR,,0,0,887,1000,887,970028275789365368,0,,,
846578372254367784,TwhylerM,48389,US,,0,0,897,1000,897,970028275789365368,0,,,
846713086881955872,Yumi,43869,JP,,0,0,2183,2250,2643,794263467581374524,0,,,
846757809935876156,Kirito44x,24160,DE,,0,0,,,,846497627508047872,0,,,
849081105964597278,lalala,22522,JP,,0,0,2310,2250,2361,794263467581374524,0,,,
849406226445893642,halc,42598,AQ,,0,0,963,1000,963,970028275789365368,0,,,
849715281654710333,Tman,47671,CA,,0,0,890,1000,890,970028275789365368,0,,,
850964663234461706,Xylophinx,7816,DO,,0,0,1,432,378,970028275789365368,0,,,
851006659144712203,hyl_37,40520,JP,,0,0,,,,846497627508047872,0,,,
852706451473301514,hulu,46139,US,,0,0,2015,2250,2222,794263467581374524,0,,,
852880537412304916,qooo,22078,JP,,0,0,3505,3505,,794262959084797984,0,,,
853039461814501407,Xen-PC,13928,FR,,0,0,,,,846497627508047872,0,,,
853997114979778601,kiraby,29900,JP,,0,0,,,,846497627508047872,0,,,
854130281303900180,Jordan9209,41644,US,,0,0,,,,846497627508047872,0,,,
856710488415010827,Terrence-Floyd,45407,US,,0,0,39,1000,839,970028275789365368,0,,,
856892676456448061,rasu,25937,JP,,0,0,3886,3653,4272,794262959084797984,0,,,
857722140006940692,Vonz,24015,US,,0,0,1994,2082,1994,794263467581374524,0,,,
857776398088929280,Nai,55754,US,,0,0,2288,2250,2288,794263467581374524,0,,,
858161099866374154,Miguel-4909,13355,CL,,0,0,1819,2250,2162,794263467581374524,0,,,
858207090140512297,iceT,27992,JP,,0,0,,,,846497627508047872,0,,,
858687184236314625,sora,22327,JP,,0,0,,,,846497627508047872,0,,,
859091060571111454,Red-Sheller,29456,FR,,0,0,2286,2286,,794263467581374524,0,,,
860176970439327745,Abyssinian,26236,JP,,0,0,3637,3750,3787,794262959084797984,0,,,
860265098797645886,SAGA,48248,JP,,0,0,,,,846497627508047872,0,,,
860297195696554004,peepo,40508,US,,0,0,,,,846497627508047872,0,,,
861004935629242368,XTM3794GL,26378,JP,,0,0,2327,2250,2379,794263467581374524,0,,,
861912358741606400,Nanashi,30252,JP,,0,0,2577,2577,,794263467581374524,0,,,
862339185323278356,Luke,1611,GB,,0,0,,,,846497627508047872,0,,,
863438019913711616,einMeteor,54557,DE,,0,0,2145,2250,2145,794263467581374524,0,,,
865867080167194644,Nicklas,34820,DE,,0,0,161,1000,922,970028275789365368,0,,,
866269410674737162,Amphy181,53328,GB,,0,0,2024,2250,2124,794263467581374524,0,,,
866629939180732436,ncsr,27162,AU,,0,0,,,,846497627508047872,0,,,
867156848914595880,Yanou,48582,FR,,0,0,,,,846497627508047872,0,,,
868120703050874881,riotyu7,23098,JP,,0,0,3700,3700,,794262959084797984,0,,,
868121098707931197,shutern,23500,JP,,0,0,,,,846497627508047872,0,,,
870156177009422396,pillow,23311,JP,,0,0,2004,2125,2218,794263467581374524,0,,,
871540877812695150,chizuba,28923,JP,,0,0,2198,2250,2198,794263467581374524,0,,,
872991186955141171,Iron,37178,FR,,0,0,2089,2250,2257,794263467581374524,0,,,
873169378265411595,La_personnequie,40389,FR,,0,0,,,,846497627508047872,0,,,
873833100021477386,ImNoury,30453,CA,,0,0,2019,2250,2217,794263467581374524,0,,,
873952655955857469,ShadowMK,23743,DE,,0,0,4048,3866,4770,794262959084797984,0,,,
873958010467258428,FreeDobby,24463,US,,0,0,2201,2201,,794263467581374524,0,,,
875577066635014214,Ido,38007,JP,,0,0,,,,846497627508047872,0,,,
876139320065536040,Grant,279,US,,0,0,4076,4368,4190,794262959084797984,0,,,
878281440528326706,domikrex,48576,SK,,0,0,,,,846497627508047872,0,,,
878761746221903904,Tom-Scott,8430,GB,,0,0,2911,2250,3436,794263467581374524,0,,,
880532922988376075,Trinitatem,49722,GB,,0,0,,,,846497627508047872,0,,,
881178343632936980,shy_guay,27210,ES,,0,0,1796,2125,2054,794263467581374524,0,,,
881182111749525538,Tilly,54868,AU,,0,0,,,,846497627508047872,0,,,
881682261186084915,FianSo,3600,FR,,0,0,,,,846497627508047872,0,,,
883226588664168490,Nabe,24496,JP,,0,0,2186,2186,,794263467581374524,0,,,
884235950048284723,sonicballer31,52826,US,,0,0,,,,846497627508047872,0,,,
884972984673136711,Neomi,5673,JP,,0,0,2544,2544,,794263467581374524,0,,,
885032998364401684,Ole,20840,DE,,0,0,1804,2250,2110,794263467581374524,0,,,
885986278439542834,FakeFire,26260,DE,,0,0,7456,2488,8306,794262916627038258,0,,,
887842407717158962,Jazz,1668,GB,,0,0,,,,846497627508047872,0,,,
887942967212507167,secret,24935,JP,,0,0,2203,2250,2203,794263467581374524,0,,,
890716790005575682,Theo-Machou,51552,FR,,0,0,,,,846497627508047872,0,,,
890951031947677708,owl,31871,FR,,0,0,,,,846497627508047872,0,,,
891749763010142228,BT,29278,US,,0,0,1060,1000,1160,970028275789365368,0,,,
891829425409228841,kira!,7145,FR,,0,0,1412,2250,2171,970028275789365368,0,,,
893227789182971914,smart,31959,IE,,0,0,19,1705,1631,970028275789365368,0,,,
893640875559772220,Awwwman11,43831,US,,0,0,1966,2250,2243,794263467581374524,0,,,
894059377231802438,Itaita,25377,JP,,0,0,2212,2250,2212,794263467581374524,0,,,
894935873127350372,Momosuzu-Nene,25439,JP,,0,0,,,,846497627508047872,0,,,
895358276445798401,Alice-Lilith,18837,FR,,0,0,2105,2105,,794263467581374524,0,,,
895629729548357644,hibi,37676,JP,,0,0,1051,1000,1051,970028275789365368,0,,,
896642202204258346,yusheng,25586,CN,,0,0,,,,846497627508047872,0,,,
897236236438233088,Damian,937,CA,,0,0,3340,3340,,794262959084797984,0,,,
898711082976284722,Togepilovesnug,320,GB,,0,0,4242,4298,4541,794262959084797984,0,,,
899192018482393088,Capella,42082,JP,,0,0,,,,846497627508047872,0,,,
901166312246632499,zowen,42177,GB,,0,0,2318,2250,2318,794263467581374524,0,,,
904130419891523595,rizz-king,51470,US,,0,0,508,1000,864,970028275789365368,0,,,
905418350493069323,Jaynie,29088,CH,,0,0,2854,3007,2998,794263467581374524,0,,,
906238399256616970,MABLEM487,34540,GB,,0,0,2427,2250,2427,794263467581374524,0,,,
906424459609657425,perry14,29173,JP,,0,0,2151,2151,,794263467581374524,0,,,
906429435492855849,Cat Wario,40758,AU,,0,0,,,,846497627508047872,0,,,
906431263584419861,Cye,46519,US,,0,0,,,,846497627508047872,0,,,
906510952046932020,shidare,26404,JP,,0,0,,,,846497627508047872,0,,,
906998506756128838,Zal,22784,US,,0,0,3806,3806,,794262959084797984,0,,,
907187588195049543,jowu,52610,US,,0,0,,,,846497627508047872,0,,,
908770910411030579,BURN-DOC-RIVERS,5613,US,,0,0,5249,4120,5387,794262925098745858,0,Cone879,,
910261879153258526,Dicey,53209,US,,0,0,939,1000,939,970028275789365368,0,,,
911376068861116456,MK8,46914,HK,,0,0,,,,846497627508047872,0,,,
911441527010656296,Peas,15829,US,7597-4402-5118,0,0,2688,2934,2917,794263467581374524,0,,,
911619116174024705,mack,28900,JP,,0,0,792,801,792,970028275789365368,0,,,
913251368981110804,gaytendencies,29346,US,,0,0,865,1000,865,970028275789365368,0,,,
914700208875667496,Heast,32472,AT,,0,0,2142,2224,2142,794263467581374524,0,,,
914835019619520512,yuutan,27318,JP,,0,0,,,,846497627508047872,0,,,
916039931858677812,KaZuToRaKaZuToR,29866,ES,,0,0,,,,846497627508047872,0,,,
916822693335146516,Noxide83,34821,FR,,0,0,2165,2250,2398,794263467581374524,0,,,
919162176336453642,Vaati,45571,FR,,0,0,2239,2250,2239,794263467581374524,0,,,
919225283943465000,B.64,50376,FR,,0,0,,,,846497627508047872,0,,,
921529310538510356,Toni,3003,ES,,0,0,,,,846497627508047872,0,,,
922255606914613290,yokai,49246,JP,,0,0,1374,2250,2179,970028275789365368,0,,,
922930440216670279,Farber,32408,US,,0,0,2142,2142,,794263467581374524,0,,,
922960203673137214,tsupipapi,40037,JP,,0,0,3571,3750,3891,794262959084797984,0,,,
922970188037623849,KTak,27615,JP,,0,0,2117,2250,2117,794263467581374524,0,,,
924448126184591420,undertime-slopp,45703,VG,,0,0,,,,846497627508047872,0,,,
928665814926761984,James-Round,39431,GB,,0,0,2133,2250,2133,794263467581374524,0,,,
928715299304407083,Cosmic-(USA),1812,US,,0,0,1117,2299,2181,970028275789365368,0,,,
928998361359597568,Koup,34619,JP,,0,0,,,,846497627508047872,0,,,
929089267240693860,takenoko3,28163,JP,,0,0,916,916,,970028275789365368,0,,,
929146130355343390,tsushi,28411,JP,,0,0,,,,846497627508047872,0,,,
931117831855161374,ngelMSC21,29313,MX,,0,0,,,,846497627508047872,0,,,
931507970305564734,daikonnonimono,49080,JP,,0,0,,,,846497627508047872,0,,,
932414614581436416,Yumaaae,52066,FR,,0,0,2138,2250,2138,794263467581374524,0,,,
934562707649216582,THE200CCGOD,2167,US,,0,0,,,,846497627508047872,0,,,
934956573812465716,1000ways,53855,US,,0,0,,,,846497627508047872,0,,,
936908481036976169,antoine_ma,31402,SE,,0,0,261,2250,2142,970028275789365368,0,,,
937153487182102598,Corey,7295,US,,0,0,,,,846497627508047872,0,,,
937394880542548000,Fraude,29848,FR,,0,0,,,,846497627508047872,0,,,
939356846794350613,Tylayz,54506,DE,,0,0,910,1000,910,970028275789365368,0,,,
939392419756142642,tofu,40013,PH,,0,0,,,,846497627508047872,0,,,
939394739315290112,kry,38532,JP,,0,0,,,,846497627508047872,0,,,
940224384155664454,Iamnatsuko,48259,FR,,0,0,908,1000,908,970028275789365368,0,,,
941325699585814548,Eternal,30052,IT,,0,0,,,,846497627508047872,0,,,
941826740043518003,Messyo,30335,US,,0,0,923,1000,923,970028275789365368,0,,,
941896426282176562,KinoWav,36499,US,,0,0,2620,2998,2868,794263467581374524,0,,,
943139753191157860,hakun,29611,JP,,0,0,,,,846497627508047872,0,,,
944442476192743444,Wendy,35068,US,,0,0,,,,846497627508047872,0,,,
945911694071324682,schlatt,2699,GB,,0,0,5841,6261,6358,794262925098745858,0,,,
946052331999465492,yaki,32499,JP,,0,0,,,,846497627508047872,0,,,
946081847975223396,Marcc,27429,AT,,0,0,,,,846497627508047872,0,,,
946130362436825108,Ezra,36446,US,,0,0,967,967,,970028275789365368,0,,,
946433266632769547,Tekken,10104,US,,0,0,805,1000,805,970028275789365368,0,,,
946627015828705320,nikamokamonikam,30188,JP,,0,0,,,,846497627508047872,0,,,
947114286583525376,Laser-Game-Lase,41139,FR,,0,0,,,,846497627508047872,0,,,
947946875519139950,Melvyn,51210,US,,0,0,,,,846497627508047872,0,,,
948199700983611446,zoe,30415,JP,,0,0,2141,2141,,794263467581374524,0,,,
949727910254743612,Stargazer,40222,CA,,0,0,,,,846497627508047872,0,,,
949980071500849164,Fwokattya,30730,JP,,0,0,2077,2077,,794263467581374524,0,,,
950650288455450654,HASHIMO,37888,JP,,0,0,,,,846497627508047872,0,,,
951512433598541915,BIG-Willi,31228,DE,,0,0,2100,2100,,794263467581374524,0,,,
952579471515451432,MSG8819,44848,GB,,0,0,1959,2250,2435,794263467581374524,0,,,
952618765063954503,NewbieLuis,6543,PR,,0,0,6039,3703,7130,794262916627038258,0,,,
953133444874006548,kashiwagi,31316,JP,,0,0,,,,846497627508047872,0,,,
953490902813409330,CrisVR,42039,US,,0,0,2070,2250,2398,794263467581374524,0,,,
953617158930317334,sola.,31387,JP,,0,0,2173,2250,2220,794263467581374524,0,,,
957507342956650496,Konbo_Ren,44348,JP,,0,0,,,,846497627508047872,0,,,
957824171533041674,J-o-h-t-o,52119,US,,0,0,,,,846497627508047872,0,,,
958979296955875358,asopa,32434,JP,,0,0,,,,846497627508047872,0,,,
959455719176929290,tom23233,52923,US,,0,0,,,,846497627508047872,0,,,
959662921481326632,PD38,36781,US,,0,0,,,,846497627508047872,0,,,
959794968816394331,81,48094,KR,,0,0,2316,2250,2414,794263467581374524,0,,,
960514215720943697,Shodon5,35683,JP,,0,0,,,,846497627508047872,0,,,
960531543590314005,Panakasan,32729,JP,,0,0,,,,846497627508047872,0,,,
961269094974386266,Kakki,32838,JP,,0,0,,,,846497627508047872,0,,,
961280132612497531,hoshionagaru,30400,JP,,0,0,,,,846497627508047872,0,,,
961640542888919090,Mirko_XXI,48908,IT,,0,0,,,,846497627508047872,0,,,
961663508292972564,Jux,46054,IT,,0,0,877,1000,877,970028275789365368,0,,,
963181863495663636,Maxou,32788,FR,,0,0,1601,2250,2220,794263467581374524,0,,,
963463019747233862,jeffiboi76,49346,US,,0,0,900,1000,900,970028275789365368,0,,,
963969429400616960,Max17171717,53908,US,,0,0,,,,846497627508047872,0,,,
964232954471673976,Foxi.,40507,DE,,0,0,,,,846497627508047872,0,,,
964388195242504262,pq,43656,US,,0,0,,,,846497627508047872,0,,,
964900016860844092,Harryboe,51864,GB,,0,0,,,,846497627508047872,0,,,
965033206468476948,Vapid,10589,US,,0,0,,,,846497627508047872,0,,,
965393343246921783,BootsTheCat,46764,US,,0,0,904,1000,904,970028275789365368,0,,,
966332175999971378,katsuonotataki,38718,JP,,0,0,,,,846497627508047872,0,,,
967069068001685534,bu.3li,51244,US,,0,0,,,,846497627508047872,0,,,
967339055136260107,nickfnr7,56109,DE,,0,0,,,,846497627508047872,0,,,
967622170844991518,Land_on,53903,CA,,0,0,,,,846497627508047872,0,,,
968790188568485898,Reiru(IzR),41352,JP,,0,0,2365,2250,2365,794263467581374524,0,,,
969695704807264286,SPYMKY-G,40658,JP,,0,0,2513,2250,2547,794263467581374524,0,,,
970237228393586708,Olsticks,36443,GB,,0,0,,,,846497627508047872,0,,,
971017880290336778,PT195,34514,JP,,0,0,1103,1000,1103,970028275789365368,0,,,
971447989015023618,mekishiko,11914,JP,,0,0,,,,846497627508047872,0,,,
971620667747352607,hiinon,34626,JP,,0,0,2132,2250,2250,794263467581374524,0,,,
972506874639425626,MaNuV,53116,ES,,0,0,,,,846497627508047872,0,,,
972551363777163334,JuanJuan,36028,ES,,0,0,2109,2250,2198,794263467581374524,0,,,
975269965106139146,ace_mk,35576,JP,,0,0,968,968,,970028275789365368,0,,,
975317261726388284,ebityn,39135,JP,,0,0,,,,846497627508047872,0,,,
975993378674212874,alm,38482,JP,,0,0,,,,846497627508047872,0,,,
976556498169774150,Maelcattet,38664,FR,,0,0,824,878,824,970028275789365368,0,,,
977063476012929054,marcel,41565,DE,,0,0,,,,846497627508047872,0,,,
977557492852752458,AaronD2210,48076,GB,,0,0,1,1000,911,970028275789365368,0,,,
977678905571942500,Starlow,385,FR,,0,0,6985,6025,7367,794262916627038258,0,,,
977720673650753587,hiro♪,35817,JP,,0,0,,,,846497627508047872,0,,,
979728880447406140,DinoTech,46348,US,,0,0,,,,846497627508047872,0,,,
980488405861408808,ClxtchBxys,45206,US,,0,0,,,,846497627508047872,0,,,
982805287419412520,okat,40148,JP,,0,0,2342,2250,2342,794263467581374524,0,,,
982851483265560636,tomepaddy,21622,JP,,0,0,1959,2250,2358,794263467581374524,0,,,
983845671796891648,shinigiwa,39668,JP,,0,0,,,,846497627508047872,0,,,
986200293240897547,watashi,43505,JP,,0,0,911,1000,911,970028275789365368,0,,,
986528238320877648,kasao9n,48427,JP,,0,0,,,,846497627508047872,0,,,
987064836858998855,Fronk,50822,US,,0,0,,,,846497627508047872,0,,,
987574945292886056,y666,53258,JP,,0,0,,,,846497627508047872,0,,,
988967446536912906,meme_i,37282,JP,,0,0,2162,2250,2162,794263467581374524,0,,,
990965828918861944,nikushokukeivii,45284,JP,,0,0,2019,2250,2196,794263467581374524,0,,,
991574806917021739,makkurokurosuke,37252,JP,,0,0,,,,846497627508047872,0,,,
992745317541888030,Hoshiku,37254,JP,,0,0,2286,2250,2286,794263467581374524,0,,,
992765991656378468,butti,37295,JP,,0,0,,,,846497627508047872,0,,,
994142380020224011,mametsubu,51052,JP,,0,0,,,,846497627508047872,0,,,
996221437394292757,BlackOut,42081,US,,0,0,2275,2250,2275,794263467581374524,0,,,
996240769973231676,hooki,49492,JP,,0,0,,,,846497627508047872,0,,,
996356497422426122,yannick,28945,DE,,0,0,2138,2250,2370,794263467581374524,0,,,
998666400539353178,Jackie_KW,46262,CA,,0,0,2294,2250,2294,794263467581374524,0,,,
999616998885568613,ashe,38330,JP,,0,0,2219,2250,2219,794263467581374524,0,,,
999711746631680021,sam?,38345,US,,0,0,666,1000,884,970028275789365368,0,,,
999885790425382984,Derupasu,38410,JP,,0,0,,,,846497627508047872,0,,,
1001019910635393105,TOTORO,25723,JP,,0,0,,,,846497627508047872,0,,,
1002345242093162506,DIEGO_MK,39158,MX,,0,0,,,,846497627508047872,0,,,
1002613514881482772,JTDontForgetMyM,55326,US,,0,0,,,,846497627508047872,0,,,
1003294901104033845,TwitchCup_7,53315,GB,,0,0,792,1000,792,970028275789365368,0,,,
1003960433142665297,HS,49482,JP,,0,0,837,1000,941,970028275789365368,0,,,
1005237186465124452,ryosuke,43784,JP,,0,0,,,,846497627508047872,0,,,
1005675471566033016,Shock,45035,CA,,0,0,2166,2250,2286,794263467581374524,0,,,
1005927650411413564,TheBreezyGuyVA,49249,GB,,0,0,,,,846497627508047872,0,,,
1005948692555104337,Zxe,39270,US,,0,0,5671,5250,6267,794262925098745858,0,,,
1008984863325573200,uva_ash.slay,36495,MX,,0,0,594,2250,2138,970028275789365368,0,,,
1009548353517924372,N2lx,27574,FR,,0,0,,,,846497627508047872,0,,,
1010531660552482827,Kyama,52705,JP,,0,0,919,1000,919,970028275789365368,0,,,
1010866162109788180,IAaikouka,47103,JP,,0,0,,,,846497627508047872,0,,,
1011060351535677511,hiyoko,40716,JP,,0,0,,,,846497627508047872,0,,,
1011122216823443466,JaX,54728,US,,0,0,,,,846497627508047872,0,,,
1011273738030960771,BztRadio,40183,US,,0,0,,,,846497627508047872,0,,,
1011970111457984582,Shin2601,52232,JP,,0,0,,,,846497627508047872,0,,,
1012244340388671488,louise,2895,GB,,0,0,,,,846497627508047872,0,,,
1012447930910789655,Water-White-64,49995,GB,,0,0,1713,2250,2340,794263467581374524,0,,,
1013180520328335464,AzelfyTheGoofyG,52228,US,,0,0,907,1000,907,970028275789365368,0,,,
1014197731016847511,forute,40879,JP,,0,0,,,,846497627508047872,0,,,
1014529823252693034,shisenkanton,41550,JP,,0,0,,,,846497627508047872,0,,,
1015795565063327817,hdot69,55654,US,,0,0,,,,846497627508047872,0,,,
1015848761475473512,NM97!,10167,US,,0,0,,,,846497627508047872,0,,,
1016436170168737914,BebopRobin,43840,US,,0,0,,,,846497627508047872,0,,,
1016450150639603744,DaTank,42977,US,,0,0,2185,2250,2324,794263467581374524,0,,,
1017033655664791582,TOMOKING,41029,JP,,0,0,,,,846497627508047872,0,,,
1017521548401324042,Mryeetanddelete,54615,GB,,0,0,275,1000,818,970028275789365368,0,,,
1017915419169918996,TayyyRichh❄❄,17816,US,,0,0,1015,1000,1015,970028275789365368,0,,,
1018334326057873578,TaeTv,41122,HT,,0,0,2380,2250,2380,794263467581374524,0,,,
1018348876941500456,crisgamewuth,46796,CL,,0,0,1028,1000,1028,970028275789365368,0,,,
1020127779846635573,unclutched,54047,US,,0,0,,,,846497627508047872,0,,,
1021036557274206241,ruma,47256,JP,,0,0,,,,846497627508047872,0,,,
1023755925951086653,King-Clawthorne,6164,US,,0,0,4383,4349,4383,794262959084797984,0,,,
1024035854223671406,Nin☆Tony,46756,CA,,0,0,,,,846497627508047872,0,,,
1024462059800383548,mrguy,55072,CA,,0,0,,,,846497627508047872,0,,,
1026518134028509235,LennY,50246,FR,,0,0,,,,846497627508047872,0,,,
1027267195694235648,Mrboblwobl,47112,GB,,0,0,,,,846497627508047872,0,,,
1029333105405853767,Gikko,42165,JP,,0,0,,,,846497627508047872,0,,,
1029661500677304350,YuSuKee,44133,JP,,0,0,,,,846497627508047872,0,,,
1030788251168018544,CrCrpuscule,46745,FR,,0,0,1049,1000,1049,970028275789365368,0,,,
1033878830135377970,sss',42593,CH,,0,0,,,,846497627508047872,0,,,
1034759207410479155,Mole,37970,JP,,0,0,,,,846497627508047872,0,,,
1035201399568478228,brash,42689,JP,,0,0,,,,846497627508047872,0,,,
1035451284301557811,NayZ,32644,FR,,0,0,,,,846497627508047872,0,,,
1036136414993186876,puta,47633,US,,0,0,,,,846497627508047872,0,,,
1036247889673982002,Baba-Yaga,8193,JP,,0,0,,,,846497627508047872,0,,,
1037638487958097951,Loqman88,43800,NL,,0,0,862,1000,939,970028275789365368,0,,,
1040636651422109768,Mike428,43177,DE,,0,0,,,,846497627508047872,0,,,
1042320117905764394,LePtiYoshi,55824,FR,,0,0,,,,846497627508047872,0,,,
1043246430896279642,Kuzu,1731,FR,,1,0,6634,5789,7166,794262916627038258,0,,,
1044885175621926994,Lukas P,43515,DE,,0,0,,,,846497627508047872,0,,,
1045065144184623164,piinaaa,12576,JP,,0,0,,,,846497627508047872,0,,,
1047609009076699156,Femboy-Barbie,6043,GB,,0,0,4571,4963,5066,794262925098745858,0,,,
1051106105574555690,i-am-tree,47202,AU,,0,0,,,,846497627508047872,0,,,
